Age,Gender,StudyHrs,Learning_Style,Courses_Comp,Discuss_Part,AssignRate,Exam_Score(%),AttendRate,TechUse,StressLevel,SocMediaHrs,SleepHrs,Equiv_Grade,College,Degree_Program
25.0,Female,16.0,Visual,13.0,1,99.0,45.07206744505124,60.0,No,9,4,5,66.64324046703075,Health Sciences,Nursing
29.0,Female,38.0,Visual,12.0,1,81.0,62.40505490228908,73.0,No,7,3,6,69.84303294137345,Business and Finance,Business Administration
26.0,Male,35.0,Reading/Writing,0.0,1,76.0,61.31326044118467,57.0,No,3,5,8,67.1879562647108,Business and Finance,Business Administration
23.0,Male,43.0,Visual,6.0,1,60.0,65.95461765411231,70.0,No,4,1,8,63.572770592467386,Health Sciences,Nursing
21.0,Male,46.0,Reading/Writing,16.0,1,88.0,76.14045348584382,69.0,No,3,0,8,80.88427209150629,Business and Finance,Accountancy
20.0,Female,43.0,Visual,0.0,1,79.0,68.04386129780721,75.0,Yes,6,0,8,72.42631677868432,Business and Finance,Finance
28.0,Female,38.0,Auditory,20.0,0,79.0,48.7256812048524,54.0,Yes,5,2,5,60.83540872291144,Health Sciences,Nursing
20.0,Male,26.0,Kinesthetic,3.0,1,73.0,67.72716940109147,99.0,Yes,6,5,5,69.83630164065488,Engineering,Electrical
18.0,Male,22.0,Visual,16.0,1,100.0,76.0,87.0,Yes,1,3,8,85.6,Engineering,Electrical
29.0,Female,22.0,Auditory,16.0,1,58.0,72.0,98.0,Yes,1,1,6,66.4,Engineering,Mechanical
18.0,Female,5.0,Auditory,7.0,0,66.0,31.86850990096541,63.0,Yes,4,4,7,45.52110594057925,Business and Finance,Accountancy
23.0,Female,10.0,Kinesthetic,11.0,1,66.0,50.93768222205773,90.0,Yes,7,2,8,56.96260933323464,Health Sciences,Medical Technology
22.0,Female,44.0,Kinesthetic,10.0,1,72.0,70.33587326978423,87.0,Yes,7,4,6,71.00152396187053,Health Sciences,Physical Therapy
22.0,Female,45.0,Kinesthetic,13.0,1,88.0,65.22373048362044,67.0,Yes,8,2,6,74.33423829017227,Health Sciences,Nursing
26.0,Other,28.0,Kinesthetic,0.0,0,58.0,59.50846233372406,93.0,Yes,3,5,6,58.90507740023444,Engineering,Computer
25.0,Male,13.0,Visual,8.0,1,54.0,45.99488124548999,70.0,Yes,5,4,7,49.196928747294,Engineering,Computer
27.0,Female,24.0,Kinesthetic,4.0,1,91.0,75.0,86.0,Yes,1,3,8,81.4,Health Sciences,Nursing
21.0,Female,8.0,Auditory,1.0,0,90.0,43.5622041303572,72.0,Yes,4,5,4,62.13732247821432,Business and Finance,Business Administration
20.0,Male,18.0,Reading/Writing,17.0,1,66.0,40.27100825874972,57.0,Yes,8,3,8,50.56260495524983,Health Sciences,Pharmacy
27.0,Female,33.0,Reading/Writing,9.0,1,69.0,62.170528572040766,88.0,No,8,3,4,64.90231714322445,Engineering,Aerospace
20.0,Male,38.0,Reading/Writing,0.0,1,95.0,79.08044123125065,95.0,Yes,5,4,8,85.4482647387504,Health Sciences,Medical Technology
23.0,Female,31.0,Kinesthetic,12.0,1,63.0,48.400000000000006,68.0,No,10,3,9,54.24000000000001,Business and Finance,Accountancy
20.0,Male,37.0,Auditory,12.0,1,98.0,78.611654119053,76.0,Yes,1,1,7,86.3669924714318,Health Sciences,Medical Technology
22.0,Female,29.0,Reading/Writing,16.0,0,60.0,52.08770929836622,65.0,Yes,1,7,4,55.252625579019735,Engineering,Mechanical
22.0,Female,36.0,Visual,13.0,0,61.0,60.96812013435736,87.0,Yes,3,3,5,60.98087208061442,Engineering,Mechanical
22.0,Female,26.0,Reading/Writing,6.0,0,60.0,47.26020382965058,92.0,Yes,8,0,5,52.35612229779035,Health Sciences,Medical Technology
29.0,Male,27.0,Kinesthetic,17.0,0,59.0,64.90898423516825,99.0,Yes,1,6,6,62.54539054110095,Health Sciences,Pharmacy
29.0,Female,12.0,Kinesthetic,5.0,0,61.0,32.6057969181322,72.0,Yes,7,0,4,43.963478150879325,Health Sciences,Medical Technology
22.0,Female,37.0,Reading/Writing,20.0,0,76.0,57.39179673146585,62.0,Yes,2,3,7,64.83507803887952,Engineering,Aerospace
20.0,Female,10.0,Reading/Writing,9.0,0,73.0,33.137121067643704,65.0,Yes,6,6,5,49.08227264058623,Health Sciences,Medical Technology
24.0,Male,8.0,Kinesthetic,14.0,0,82.0,41.04264546223982,70.0,No,4,2,4,57.42558727734389,Health Sciences,Medical Technology
25.0,Female,41.0,Visual,16.0,1,80.0,61.502470317704365,71.0,Yes,8,3,6,68.90148219062262,Business and Finance,Business Administration
24.0,Male,41.0,Auditory,12.0,1,50.0,80.51731986753067,98.0,Yes,1,5,7,68.31039192051841,Business and Finance,Accountancy
20.0,Female,6.0,Visual,6.0,1,87.0,53.50245632120563,78.0,No,4,5,4,66.90147379272338,Engineering,Civil
18.0,Female,38.0,Kinesthetic,13.0,1,61.0,51.400000000000006,66.0,Yes,10,1,7,55.24000000000001,Health Sciences,Medical Technology
20.0,Female,30.0,Visual,6.0,1,66.0,64.4,63.0,Yes,1,2,4,65.04,Business and Finance,Finance
26.0,Female,29.0,Reading/Writing,0.0,0,61.0,67.12879350855673,99.0,No,1,3,4,64.67727610513404,Health Sciences,Nursing
20.0,Female,36.0,Auditory,2.0,1,75.0,61.36018229061289,65.0,Yes,5,1,7,66.81610937436773,Business and Finance,Finance
25.0,Male,22.0,Reading/Writing,7.0,0,65.0,37.0,77.0,No,10,2,7,48.2,Health Sciences,Physical Therapy
27.0,Male,23.0,Auditory,6.0,1,79.0,57.462691739994185,81.0,Yes,7,3,4,66.0776150439965,Health Sciences,Nursing
22.0,Male,29.0,Kinesthetic,12.0,0,65.0,41.60000000000001,78.0,Yes,10,4,7,50.96000000000001,Engineering,Mechanical
26.0,Male,13.0,Auditory,2.0,1,98.0,50.00838882799943,77.0,Yes,9,10,7,69.20503329679966,Business and Finance,Business Administration
20.0,Female,38.0,Kinesthetic,5.0,1,81.0,61.14660828941956,76.0,Yes,9,3,4,69.08796497365174,Business and Finance,Accountancy
27.0,Male,42.0,Auditory,0.0,0,90.0,67.2,65.0,Yes,1,6,6,76.32,Business and Finance,Finance
29.0,Male,7.0,Reading/Writing,10.0,0,82.0,48.53469039941446,90.0,Yes,4,3,5,61.92081423964868,Health Sciences,Physical Therapy
19.0,Male,17.0,Visual,13.0,1,74.0,67.96659434996224,93.0,Yes,2,3,8,70.37995660997734,Engineering,Mechanical
20.0,Female,15.0,Visual,11.0,0,87.0,34.38453626067161,50.0,No,6,2,4,55.430721756402974,Health Sciences,Medical Technology
28.0,Female,18.0,Reading/Writing,12.0,0,78.0,42.46357094826576,56.0,No,3,5,5,56.67814256895946,Health Sciences,Pharmacy
20.0,Female,40.0,Auditory,19.0,1,85.0,63.97735623615687,72.0,Yes,7,4,8,72.38641374169413,Engineering,Aerospace
24.0,Female,17.0,Reading/Writing,18.0,0,86.0,58.81368951499295,87.0,Yes,1,3,7,69.68821370899576,Health Sciences,Nursing
20.0,Male,41.0,Auditory,20.0,1,54.0,63.99005929400037,54.0,Yes,1,2,6,59.99403557640022,Engineering,Mechanical
28.0,Female,32.0,Kinesthetic,0.0,1,92.0,47.6,50.0,Yes,10,2,8,65.36,Health Sciences,Physical Therapy
24.0,Female,39.0,Reading/Writing,4.0,1,53.0,54.55897374550538,74.0,Yes,9,0,8,53.93538424730323,Business and Finance,Business Administration
26.0,Male,38.0,Kinesthetic,17.0,1,66.0,66.11486279245779,99.0,Yes,9,1,5,66.06891767547467,Engineering,Aerospace
28.0,Female,7.0,Kinesthetic,13.0,1,64.0,40.44544766717245,56.0,Yes,4,3,7,49.86726860030348,Business and Finance,Accountancy
20.0,Female,21.0,Auditory,18.0,1,81.0,65.62312585951258,96.0,Yes,5,3,5,71.77387551570754,Business and Finance,Finance
29.0,Female,19.0,Visual,1.0,1,54.0,41.74529632311364,60.0,Yes,7,1,4,46.64717779386818,Business and Finance,Finance
19.0,Male,45.0,Auditory,4.0,1,89.0,83.80640230699255,92.0,No,3,5,6,85.88384138419553,Engineering,Mechanical
26.0,Male,18.0,Visual,5.0,0,76.0,45.7377618280811,90.0,Yes,8,9,7,57.84265709684866,Health Sciences,Medical Technology
24.0,Male,13.0,Visual,11.0,1,96.0,66.50066120532182,86.0,Yes,2,6,8,78.3003967231931,Engineering,Mechanical
22.0,Female,33.0,Auditory,3.0,1,52.0,66.87125083014472,94.0,Yes,5,2,5,60.92275049808683,Health Sciences,Pharmacy
28.0,Male,44.0,Auditory,2.0,1,53.0,63.00038938108809,54.0,No,2,5,6,59.00023362865286,Health Sciences,Medical Technology
28.0,Female,16.0,Auditory,5.0,1,64.0,39.34956149570594,50.0,No,6,3,8,49.20973689742357,Business and Finance,Marketing
20.0,Female,9.0,Visual,19.0,0,77.0,46.65094307275572,71.0,No,1,8,4,58.79056584365343,Business and Finance,Accountancy
24.0,Male,7.0,Auditory,0.0,0,51.0,34.65630526936006,100.0,Yes,9,6,4,41.19378316161604,Engineering,Civil
28.0,Female,33.0,Visual,13.0,1,58.0,75.4,90.0,Yes,1,1,7,68.44,Engineering,Civil
23.0,Male,6.0,Kinesthetic,2.0,1,99.0,56.3043961452053,82.0,Yes,4,4,7,73.38263768712318,Engineering,Electrical
27.0,Female,47.0,Kinesthetic,14.0,0,52.0,45.05699624134784,51.0,Yes,6,2,5,47.83419774480871,Health Sciences,Medical Technology
19.0,Female,11.0,Reading/Writing,15.0,0,67.0,36.90340595548894,80.0,Yes,7,3,6,48.94204357329336,Health Sciences,Pharmacy
25.0,Female,45.0,Auditory,8.0,1,64.0,74.73096066707821,82.0,Yes,3,4,8,70.43857640024692,Engineering,Mechanical
18.0,Male,17.0,Auditory,20.0,1,57.0,48.8964701590825,63.0,No,3,3,5,52.1378820954495,Business and Finance,Marketing
28.0,Male,5.0,Visual,3.0,1,60.0,45.457250764630906,78.0,Yes,5,8,5,51.27435045877854,Health Sciences,Pharmacy
25.0,Male,26.0,Kinesthetic,0.0,1,76.0,72.8,85.0,No,1,4,6,74.08,Engineering,Electrical
25.0,Other,7.0,Kinesthetic,0.0,0,53.0,22.700573993048707,56.0,Yes,9,0,9,34.820344395829224,Health Sciences,Pharmacy
24.0,Female,11.0,Reading/Writing,4.0,1,82.0,46.03468694841243,54.0,No,4,4,4,60.420812169047466,Business and Finance,Business Administration
22.0,Female,49.0,Auditory,3.0,1,97.0,70.00000000000001,78.0,No,10,0,7,80.80000000000001,Health Sciences,Physical Therapy
18.0,Female,48.0,Visual,15.0,0,65.0,55.97417134999021,66.0,Yes,6,1,6,59.58450280999412,Health Sciences,Pharmacy
28.0,Female,41.0,Kinesthetic,17.0,0,53.0,51.10915800405844,62.0,No,4,4,10,51.865494802435066,Health Sciences,Physical Therapy
27.0,Female,41.0,Auditory,11.0,0,57.0,49.0120402204508,59.0,Yes,5,7,7,52.20722413227048,Engineering,Mechanical
25.0,Male,43.0,Visual,18.0,1,85.0,72.06028243315097,84.0,Yes,7,2,7,77.23616945989059,Engineering,Electrical
28.0,Female,27.0,Reading/Writing,1.0,1,84.0,49.0,65.0,Yes,10,0,6,63.0,Health Sciences,Pharmacy
29.0,Female,8.0,Reading/Writing,11.0,1,66.0,45.54221819867125,63.0,Yes,3,3,7,53.72533091920275,Health Sciences,Pharmacy
25.0,Male,21.0,Visual,14.0,0,89.0,44.10753663253405,73.0,Yes,7,6,4,62.06452197952044,Business and Finance,Finance
24.0,Female,49.0,Visual,5.0,1,90.0,75.67048075881019,73.0,Yes,5,4,7,81.40228845528611,Engineering,Aerospace
27.0,Female,16.0,Auditory,14.0,1,57.0,64.25622129322913,91.0,Yes,1,6,5,61.35373277593747,Health Sciences,Physical Therapy
21.0,Female,47.0,Kinesthetic,10.0,1,59.0,58.42510581469305,57.0,No,7,6,6,58.65506348881583,Health Sciences,Medical Technology
22.0,Male,19.0,Reading/Writing,16.0,1,82.0,42.60000000000001,62.0,No,10,4,6,58.360000000000014,Business and Finance,Finance
24.0,Female,17.0,Auditory,19.0,1,92.0,39.00000000000001,51.0,Yes,10,5,8,60.2,Engineering,Civil
23.0,Male,37.0,Auditory,12.0,1,84.0,82.39335192603,89.0,Yes,1,1,4,83.036011155618,Health Sciences,Medical Technology
21.0,Female,13.0,Auditory,13.0,1,98.0,62.69463075249702,91.0,No,5,4,8,76.81677845149821,Health Sciences,Pharmacy
22.0,Other,40.0,Visual,16.0,1,69.0,56.1788287124546,68.0,Yes,9,5,4,61.30729722747276,Health Sciences,Pharmacy
24.0,Female,47.0,Kinesthetic,20.0,1,80.0,79.86533802503612,90.0,Yes,5,5,4,79.91920281502166,Engineering,Electrical
24.0,Male,42.0,Reading/Writing,13.0,1,60.0,64.70038957518153,81.0,No,7,3,10,62.82023374510892,Business and Finance,Marketing
26.0,Male,22.0,Reading/Writing,16.0,1,66.0,73.2,97.0,Yes,1,2,9,70.32000000000001,Engineering,Mechanical
20.0,Female,5.0,Visual,7.0,1,95.0,52.8,57.0,Yes,1,4,5,69.67999999999999,Health Sciences,Pharmacy
21.0,Male,32.0,Visual,4.0,1,59.0,55.06637368842291,59.0,No,4,5,8,56.63982421305374,Business and Finance,Marketing
18.0,Female,13.0,Auditory,18.0,1,64.0,51.4,57.0,Yes,1,6,7,56.44,Engineering,Computer
21.0,Female,41.0,Visual,2.0,1,88.0,74.14532920960767,63.0,No,1,4,6,79.6871975257646,Engineering,Civil
18.0,Female,49.0,Visual,15.0,1,61.0,69.66286939902717,90.0,Yes,8,5,6,66.1977216394163,Engineering,Civil
28.0,Male,40.0,Kinesthetic,8.0,0,95.0,48.29351981261455,52.0,Yes,7,1,8,66.97611188756872,Business and Finance,Marketing
22.0,Male,32.0,Reading/Writing,18.0,1,71.0,60.2,92.0,Yes,10,4,6,64.52,Health Sciences,Pharmacy
23.0,Female,46.0,Kinesthetic,9.0,0,62.0,53.76342315579667,59.0,Yes,4,5,6,57.058053893478,Engineering,Aerospace
22.0,Male,37.0,Visual,20.0,1,79.0,68.21580260613126,84.0,No,6,5,6,72.52948156367876,Health Sciences,Nursing
27.0,Female,28.0,Reading/Writing,18.0,1,54.0,51.60000000000001,85.0,Yes,10,4,5,52.56,Health Sciences,Physical Therapy
21.0,Male,34.0,Kinesthetic,15.0,1,69.0,52.96692370090132,61.0,Yes,7,3,5,59.38015422054079,Health Sciences,Pharmacy
22.0,Female,13.0,Auditory,6.0,0,60.0,46.722141170604665,79.0,Yes,2,3,6,52.0332847023628,Business and Finance,Marketing
20.0,Female,5.0,Reading/Writing,6.0,1,80.0,47.8,52.0,Yes,1,5,6,60.67999999999999,Engineering,Civil
24.0,Female,20.0,Kinesthetic,1.0,1,73.0,52.13092005917561,86.0,Yes,9,8,4,60.478552035505366,Health Sciences,Physical Therapy
18.0,Female,8.0,Kinesthetic,2.0,1,95.0,61.392146422942176,90.0,No,4,1,6,74.8352878537653,Engineering,Mechanical
23.0,Male,12.0,Visual,3.0,1,93.0,52.49168784700304,72.0,Yes,6,4,8,68.69501270820183,Business and Finance,Finance
18.0,Male,43.0,Kinesthetic,5.0,1,70.0,61.53967113026158,56.0,Yes,5,2,6,64.92380267815695,Business and Finance,Accountancy
28.0,Female,19.0,Reading/Writing,20.0,0,90.0,39.770570729651055,62.0,No,7,2,7,59.86234243779063,Business and Finance,Accountancy
28.0,Female,42.0,Kinesthetic,20.0,0,74.0,77.6,99.0,No,1,4,6,76.16,Business and Finance,Finance
24.0,Male,8.0,Auditory,19.0,0,95.0,54.60838653470426,90.0,Yes,2,1,7,70.76503192082255,Engineering,Computer
20.0,Male,6.0,Kinesthetic,13.0,0,70.0,42.8,68.0,No,1,0,7,53.67999999999999,Health Sciences,Pharmacy
26.0,Female,45.0,Auditory,1.0,1,55.0,78.86430360796886,95.0,Yes,3,7,5,69.31858216478132,Health Sciences,Nursing
20.0,Male,46.0,Kinesthetic,16.0,1,100.0,58.8,53.0,Yes,10,5,7,75.28,Engineering,Mechanical
28.0,Female,30.0,Kinesthetic,15.0,1,56.0,63.2466226945365,97.0,Yes,7,6,6,60.3479736167219,Engineering,Mechanical
23.0,Female,18.0,Visual,10.0,1,84.0,62.79307964936527,89.0,No,5,4,5,71.27584778961916,Health Sciences,Nursing
29.0,Male,9.0,Kinesthetic,19.0,1,75.0,39.2,72.0,No,10,4,8,53.52,Business and Finance,Accountancy
20.0,Female,47.0,Auditory,19.0,1,78.0,81.8,75.0,No,1,5,5,80.28,Engineering,Aerospace
19.0,Other,35.0,Kinesthetic,18.0,1,79.0,72.4,69.0,No,1,0,6,75.04,Engineering,Aerospace
22.0,Male,40.0,Kinesthetic,2.0,1,100.0,62.393418321358574,61.0,Yes,8,2,7,77.43605099281514,Engineering,Electrical
25.0,Female,14.0,Reading/Writing,19.0,1,89.0,62.60000000000001,71.0,Yes,1,2,6,73.16,Health Sciences,Physical Therapy
19.0,Male,14.0,Reading/Writing,12.0,0,99.0,59.400000000000006,83.0,Yes,1,3,4,75.24000000000001,Health Sciences,Physical Therapy
19.0,Female,5.0,Reading/Writing,3.0,0,95.0,48.05993809746016,90.0,Yes,4,5,5,66.8359628584761,Engineering,Electrical
29.0,Female,25.0,Auditory,0.0,0,64.0,47.414967712877065,69.0,Yes,3,4,5,54.04898062772624,Business and Finance,Finance
21.0,Female,29.0,Visual,7.0,1,57.0,54.67089576228506,66.0,No,5,4,4,55.60253745737104,Business and Finance,Marketing
21.0,Female,7.0,Reading/Writing,2.0,0,66.0,25.466446311551863,50.0,No,8,2,6,41.67986778693112,Engineering,Computer
26.0,Female,39.0,Reading/Writing,4.0,1,79.0,51.60000000000001,56.0,No,10,5,6,62.56,Health Sciences,Physical Therapy
29.0,Female,31.0,Reading/Writing,6.0,1,64.0,72.83220042463522,99.0,Yes,4,6,5,69.29932025478112,Engineering,Electrical
22.0,Female,29.0,Visual,3.0,0,72.0,32.2,51.0,Yes,10,2,8,48.120000000000005,Health Sciences,Medical Technology
23.0,Male,21.0,Visual,4.0,0,53.0,40.0,92.0,Yes,10,0,8,45.2,Business and Finance,Accountancy
21.0,Male,45.0,Auditory,20.0,1,62.0,63.400000000000006,85.0,No,10,1,6,62.84,Engineering,Aerospace
21.0,Male,24.0,Visual,18.0,1,100.0,78.8,91.0,Yes,1,5,7,87.28,Health Sciences,Medical Technology
28.0,Male,44.0,Visual,18.0,1,67.0,53.16388549402968,50.0,Yes,8,2,6,58.698331296417805,Health Sciences,Nursing
21.0,Female,16.0,Kinesthetic,17.0,1,59.0,41.0,74.0,Yes,10,1,7,48.2,Engineering,Computer
23.0,Male,18.0,Reading/Writing,17.0,1,70.0,50.576807029701385,88.0,Yes,9,2,5,58.34608421782083,Engineering,Civil
20.0,Male,36.0,Reading/Writing,20.0,1,73.0,71.9155014997475,96.0,Yes,6,2,8,72.34930089984852,Business and Finance,Business Administration
19.0,Female,21.0,Reading/Writing,10.0,0,93.0,60.36783838189936,98.0,Yes,5,1,7,73.42070302913962,Health Sciences,Nursing
21.0,Female,38.0,Reading/Writing,16.0,0,51.0,50.53652664828338,65.0,No,4,3,5,50.721915988970025,Health Sciences,Pharmacy
23.0,Female,23.0,Visual,9.0,0,65.0,27.6,52.0,Yes,10,5,7,42.56,Engineering,Electrical
19.0,Female,36.0,Visual,18.0,1,76.0,62.66692298210744,68.0,Yes,5,2,7,68.00015378926447,Business and Finance,Finance
26.0,Female,23.0,Reading/Writing,20.0,0,64.0,58.17102660641583,95.0,Yes,3,6,6,60.5026159638495,Health Sciences,Physical Therapy
19.0,Male,11.0,Reading/Writing,5.0,1,81.0,55.121062557908125,77.0,No,4,4,4,65.47263753474488,Health Sciences,Nursing
25.0,Female,35.0,Kinesthetic,10.0,0,91.0,66.63568663449074,82.0,No,2,2,4,76.38141198069444,Health Sciences,Pharmacy
20.0,Male,34.0,Reading/Writing,12.0,1,63.0,58.444056920145535,78.0,Yes,7,4,4,60.26643415208732,Business and Finance,Accountancy
22.0,Male,40.0,Auditory,16.0,1,56.0,56.9229977067708,67.0,No,7,4,5,56.55379862406248,Business and Finance,Accountancy
22.0,Male,11.0,Reading/Writing,15.0,0,73.0,31.84820436899288,74.0,Yes,9,10,5,48.30892262139573,Health Sciences,Medical Technology
22.0,Male,10.0,Kinesthetic,0.0,1,66.0,49.6,56.0,No,1,4,7,56.16,Health Sciences,Pharmacy
21.0,Female,26.0,Reading/Writing,20.0,1,77.0,51.06617362383872,69.0,Yes,8,5,5,61.43970417430323,Engineering,Civil
26.0,Female,49.0,Visual,0.0,1,72.0,83.28080178963303,94.0,Yes,4,2,6,78.76848107377982,Health Sciences,Medical Technology
23.0,Female,13.0,Auditory,0.0,0,57.0,29.829407915397688,55.0,Yes,7,0,5,40.69764474923861,Business and Finance,Accountancy
27.0,Male,15.0,Reading/Writing,9.0,1,80.0,49.9980550870404,80.0,Yes,8,6,4,61.99883305222424,Engineering,Mechanical
28.0,Female,41.0,Kinesthetic,19.0,1,86.0,69.77632739966324,61.0,No,3,4,7,76.26579643979795,Engineering,Aerospace
20.0,Female,43.0,Auditory,7.0,1,71.0,74.20027664006257,99.0,No,7,7,5,72.92016598403754,Health Sciences,Medical Technology
27.0,Male,32.0,Auditory,18.0,1,72.0,46.39944440114717,56.0,Yes,9,2,7,56.6396666406883,Business and Finance,Accountancy
26.0,Male,35.0,Reading/Writing,7.0,1,72.0,57.89750312085136,60.0,Yes,5,3,8,63.53850187251081,Engineering,Mechanical
18.0,Female,12.0,Reading/Writing,20.0,0,81.0,41.687748517056086,59.0,No,2,2,5,57.412649110233644,Business and Finance,Finance
26.0,Female,40.0,Kinesthetic,19.0,0,68.0,48.1647842747858,73.0,Yes,9,0,7,56.09887056487148,Business and Finance,Business Administration
22.0,Male,33.0,Reading/Writing,11.0,0,87.0,70.48443544894744,94.0,No,2,6,5,77.09066126936847,Health Sciences,Nursing
22.0,Male,15.0,Reading/Writing,14.0,0,89.0,49.2973685156535,78.0,Yes,4,4,7,65.1784211093921,Engineering,Mechanical
21.0,Female,5.0,Reading/Writing,18.0,0,63.0,29.92742291079552,56.0,No,5,1,6,43.15645374647731,Engineering,Electrical
18.0,Female,14.0,Visual,6.0,0,65.0,57.23652420143832,99.0,Yes,1,5,4,60.341914520862986,Business and Finance,Business Administration
21.0,Male,45.0,Visual,10.0,1,64.0,76.53119105137661,85.0,No,3,0,8,71.51871463082597,Business and Finance,Marketing
23.0,Female,29.0,Kinesthetic,19.0,1,81.0,46.84147721344112,56.0,No,9,1,4,60.50488632806467,Business and Finance,Business Administration
21.0,Male,33.0,Kinesthetic,4.0,1,88.0,69.0,59.0,Yes,1,0,7,76.6,Engineering,Electrical
23.0,Male,44.0,Visual,2.0,1,92.0,78.58743868784155,98.0,No,7,4,8,83.95246321270494,Health Sciences,Medical Technology
27.0,Male,44.0,Auditory,9.0,1,97.0,77.68386111651056,72.0,Yes,3,1,6,85.41031666990634,Engineering,Electrical
25.0,Male,41.0,Kinesthetic,8.0,1,98.0,85.36312241373307,94.0,Yes,3,7,5,90.41787344823985,Business and Finance,Marketing
27.0,Male,38.0,Reading/Writing,19.0,1,52.0,56.20521827689478,66.0,Yes,6,3,8,54.52313096613688,Engineering,Computer
19.0,Female,25.0,Auditory,20.0,1,72.0,75.80000000000001,96.0,Yes,1,1,6,74.28,Health Sciences,Medical Technology
24.0,Other,49.0,Visual,18.0,0,84.0,80.38152633664345,93.0,Yes,1,3,7,81.82891580198607,Health Sciences,Nursing
19.0,Male,47.0,Auditory,17.0,1,57.0,81.50828411158973,95.0,No,3,5,6,71.70497046695384,Business and Finance,Marketing
26.0,Female,49.0,Kinesthetic,14.0,0,61.0,65.67077580598854,76.0,No,3,9,6,63.80246548359312,Business and Finance,Marketing
26.0,Male,9.0,Auditory,14.0,1,50.0,45.749979938625486,86.0,Yes,7,4,4,47.44998796317529,Business and Finance,Business Administration
19.0,Female,47.0,Reading/Writing,14.0,0,52.0,40.89320636385656,51.0,Yes,9,4,7,45.33592381831394,Engineering,Computer
18.0,Female,49.0,Visual,0.0,0,58.0,71.3855631494837,100.0,Yes,4,3,6,66.03133788969022,Business and Finance,Accountancy
26.0,Female,39.0,Auditory,4.0,1,51.0,68.53083634033244,69.0,Yes,1,3,5,61.51850180419946,Business and Finance,Marketing
21.0,Female,46.0,Auditory,20.0,0,90.0,61.48402165106123,56.0,No,3,5,6,72.89041299063673,Health Sciences,Medical Technology
26.0,Male,14.0,Visual,20.0,1,75.0,44.099730478492845,71.0,Yes,8,5,7,56.45983828709571,Health Sciences,Nursing
21.0,Female,5.0,Auditory,6.0,1,66.0,55.42840048886295,93.0,Yes,3,2,9,59.65704029331776,Health Sciences,Pharmacy
25.0,Female,36.0,Visual,3.0,0,72.0,63.53623892173796,88.0,No,3,4,9,66.92174335304277,Health Sciences,Nursing
28.0,Female,18.0,Visual,19.0,0,63.0,57.0,89.0,No,1,7,6,59.4,Engineering,Computer
29.0,Female,11.0,Kinesthetic,11.0,1,68.0,47.78941432609348,58.0,Yes,2,2,6,55.87364859565609,Engineering,Civil
29.0,Male,19.0,Visual,11.0,1,54.0,36.60000000000001,61.0,Yes,10,5,4,43.56,Business and Finance,Marketing
23.0,Other,25.0,Visual,16.0,1,51.0,68.0,87.0,No,1,3,6,61.2,Health Sciences,Pharmacy
21.0,Male,49.0,Reading/Writing,13.0,1,88.0,72.71286443900432,70.0,No,6,4,5,78.82771866340259,Business and Finance,Business Administration
22.0,Male,29.0,Reading/Writing,15.0,0,81.0,47.60000000000001,85.0,Yes,10,3,7,60.96000000000001,Health Sciences,Nursing
27.0,Male,46.0,Visual,6.0,1,72.0,76.8,67.0,Yes,1,1,8,74.88,Health Sciences,Physical Therapy
23.0,Male,29.0,Reading/Writing,20.0,1,98.0,73.31765019997172,94.0,Yes,5,4,8,83.19059011998303,Engineering,Aerospace
25.0,Female,49.0,Auditory,6.0,0,79.0,65.29689791760485,73.0,Yes,4,1,6,70.7781387505629,Engineering,Civil
